country,year,population,yearly change (%),yearly change,migrants (net),median age,fertility rate,density (p/km2),urban population (%),urban population,country's shared of world population,world population,rank
Brunei,2020,437479,1.07 %,4514,0,32.3,1.85,83,79.5 %,347838,0.01 %,7794798739,175
Brunei,2025,456189,0.84 %,3742,0,34.7,1.85,87,81.9 %,373730,0.01 %,8184437460,174
Brunei,2030,470990,0.64 %,2960,0,36.8,1.85,89,84.3 %,397083,0.01 %,8548487400,174
Brunei,2035,481779,0.45 %,2158,0,38.9,1.85,91,86.6 %,417408,0.01 %,8887524213,175
Brunei,2040,488818,0.29 %,1408,0,40.9,1.85,93,88.9 %,434500,0.01 %,9198847240,175
Brunei,2045,492383,0.15 %,713,0,42.5,1.85,93,91.1 %,448625,0.01 %,9481803274,177
Brunei,2050,492385,0.00 %,0, ,43.9,1.85,93,93.4 %,459837,0.01 %,9735033990,177
