country,year,population,yearly change (%),yearly change,migrants (net),median age,fertility rate,density (p/km2),urban population (%),urban population,country's shared of world population,world population,rank
Marshall Islands,2020,59190,0.6 %,350,329,70 %,41426,0 %,7794798739,207
Marshall Islands,2025,61604,0.8 %,483,342,69.3 %,42714,0 %,8184437460,207
Marshall Islands,2030,65000,1.08 %,679,361,69.4 %,45100,0 %,8548487400,206
Marshall Islands,2035,68326,1 %,665,380,70.6 %,48270,0 %,8887524213,206
Marshall Islands,2040,71270,0.85 %,589,396,72.5 %,51690,0 %,9198847240,206
Marshall Islands,2045,73605,0.65 %,467,409,74.1 %,54573,0 %,9481803274,205
Marshall Islands,2050,75365,0.47 %,352,419,74.9 %,56454,0 %,9735033990,205
