country,Year,Population,Yearly %   Change,Yearly  Change,Migrants (net),Median Age,Fertility Rate,Density (P/Km²),Urban  Pop %,Urban Population,Country's Share of  World Pop,World Population,Rank
Syria,2020,17500658,-0.56 %,-99350,-427391,25.6,2.84,95,60.0 %,10498283,0.22 %,7794798739,68
Syria,2025,23061973,5.67 %,1112263,763130,27.8,2.84,126,59.6 %,13735765,0.28 %,8184437460,60
Syria,2030,26676565,2.95 %,722918,362003,29.1,2.84,145,61.6 %,16423277,0.31 %,8548487400,59
Syria,2035,28579588,1.39 %,380605,44712,30.0,2.84,156,65.3 %,18656733,0.32 %,8887524213,58
Syria,2040,30153281,1.08 %,314739,-10000,31.3,2.84,164,68.7 %,20709320,0.33 %,9198847240,60
Syria,2045,31693482,1.00 %,308040,-10000,32.7,2.84,173,71.5 %,22654004,0.33 %,9481803274,60
Syria,2050,33129321,0.89 %,287168, ,34.3,2.84,180,73.9 %,24474813,0.34 %,9735033990,61
