country,Year,Population,Yearly %   Change,Yearly  Change,Migrants (net),Median Age,Fertility Rate,Density (P/Km²),Urban  Pop %,Urban Population,Country's Share of  World Pop,World Population,Rank
United Arab Emirates,2020,9890402,1.32 %,125500,40000,32.6,1.42,118,86.4 %,8542144,0.13 %,7794798739,93
United Arab Emirates,2025,10323859,0.86 %,86691,4378,32.9,1.42,123,89.2 %,9207088,0.13 %,8184437460,92
United Arab Emirates,2030,10661076,0.64 %,67443,-6066,33.4,1.42,128,92.5 %,9865291,0.12 %,8548487400,90
United Arab Emirates,2035,10697403,0.07 %,7265,-56249,33.6,1.42,128,98.1 %,10491657,0.12 %,8887524213,93
United Arab Emirates,2040,10648314,-0.09 %,-9818,-64529,33.7,1.42,127,N.A.,N.A.,0.12 %,9198847240,95
United Arab Emirates,2045,10557615,-0.17 %,-18140,-66588,34.0,1.42,126,N.A.,N.A.,0.11 %,9481803274,95
United Arab Emirates,2050,10425287,-0.25 %,-26466, ,34.5,1.42,125,N.A.,N.A.,0.11 %,9735033990,96
