country,year,population,yearly change (%),yearly change,migrants (net),median age,fertility rate,density (p/km2),urban population (%),urban population,country's shared of world population,world population,rank
Saint Kitts And Nevis,2020,53199,0.77 %,399,205,32.9 %,17523,0 %,7794798739,211
Saint Kitts And Nevis,2025,54741,0.57 %,308,211,33.8 %,18481,0 %,8184437460,211
Saint Kitts And Nevis,2030,55832,0.4 %,218,215,35.2 %,19645,0 %,8548487400,210
Saint Kitts And Nevis,2035,56490,0.23 %,132,217,37.2 %,21042,0 %,8887524213,210
Saint Kitts And Nevis,2040,56730,0.08 %,48,218,39.9 %,22617,0 %,9198847240,209
Saint Kitts And Nevis,2045,56610,-0.04 %,-24,218,42.6 %,24135,0 %,9481803274,208
Saint Kitts And Nevis,2050,56161,-0.16 %,-90,216,45.5 %,25561,0 %,9735033990,208
