country,Year,Population,Yearly %   Change,Yearly  Change,Migrants (net),Median Age,Fertility Rate,Density (P/Km²),Urban  Pop %,Urban Population,Country's Share of  World Pop,World Population,Rank
Belgium,2020,11589623,0.53 %,60337,48000,41.9,1.71,383,98.3 %,11396775,0.15 %,7794798739,81
Belgium,2025,11757510,0.29 %,33577,24000,42.8,1.71,388,98.8 %,11613585,0.14 %,8184437460,83
Belgium,2030,11903750,0.25 %,29248,24000,43.7,1.71,393,99.2 %,11811439,0.14 %,8548487400,83
Belgium,2035,12026483,0.21 %,24547,24000,44.5,1.71,397,99.6 %,11983927,0.14 %,8887524213,86
Belgium,2040,12121113,0.16 %,18926,24000,45.2,1.71,400,N.A.,N.A.,0.13 %,9198847240,88
Belgium,2045,12187306,0.11 %,13239,24000,45.4,1.71,402,N.A.,N.A.,0.13 %,9481803274,89
Belgium,2050,12220765,0.05 %,6692, ,45.4,1.71,404,N.A.,N.A.,0.13 %,9735033990,91
