country,year,population,yearly change (%),yearly change,migrants (net),median age,fertility rate,density (p/km2),urban population (%),urban population,country's shared of world population,world population,rank
Nauru,2020,10824,0.84 %,88,541,N.A.,N.A.,0 %,7794798739,227
Nauru,2025,10943,0.22 %,24,547,N.A.,N.A.,0 %,8184437460,226
Nauru,2030,10991,0.09 %,10,550,N.A.,N.A.,0 %,8548487400,226
Nauru,2035,11021,0.05 %,6,551,N.A.,N.A.,0 %,8887524213,226
Nauru,2040,11017,-0.01 %,-1,551,N.A.,N.A.,0 %,9198847240,226
Nauru,2045,10945,-0.13 %,-14,547,N.A.,N.A.,0 %,9481803274,226
Nauru,2050,10794,-0.28 %,-30,540,N.A.,N.A.,0 %,9735033990,226
