country,year,population,yearly change (%),yearly change,migrants (net),median age,fertility rate,density (p/km2),urban population (%),urban population,country's shared of world population,world population,rank
Cook Islands,2020,17564,-0.03 %,-4,73,75.3 %,13223,0 %,7794798739,223
Cook Islands,2025,17544,-0.02 %,-4,73,77.4 %,13571,0 %,8184437460,223
Cook Islands,2030,17524,-0.02 %,-4,73,79.3 %,13903,0 %,8548487400,223
Cook Islands,2035,17480,-0.05 %,-9,73,81.1 %,14182,0 %,8887524213,223
Cook Islands,2040,17396,-0.1 %,-17,72,82.9 %,14421,0 %,9198847240,223
Cook Islands,2045,17255,-0.16 %,-28,72,84.9 %,14653,0 %,9481803274,223
Cook Islands,2050,17081,-0.2 %,-35,71,87 %,14863,0 %,9735033990,223
