country,Year,Population,Yearly %   Change,Yearly  Change,Migrants (net),Median Age,Fertility Rate,Density (P/Km²),Urban  Pop %,Urban Population,Country's Share of  World Pop,World Population,Rank
Hungary,2020,9660351,-0.24 %,-23514,6000,43.3,1.49,107,71.7 %,6921767,0.12 %,7794798739,94
Hungary,2025,9514334,-0.30 %,-29203,6000,45.1,1.49,105,72.9 %,6937818,0.12 %,8184437460,96
Hungary,2030,9338446,-0.37 %,-35178,6000,45.9,1.49,103,74.3 %,6939686,0.11 %,8548487400,99
Hungary,2035,9131845,-0.45 %,-41320,6000,46.7,1.49,101,75.8 %,6919434,0.10 %,8887524213,101
Hungary,2040,8906600,-0.50 %,-45049,6000,47.4,1.49,98,77.3 %,6881044,0.10 %,9198847240,102
Hungary,2045,8681804,-0.51 %,-44959,6000,48.0,1.49,96,78.7 %,6831302,0.09 %,9481803274,105
Hungary,2050,8470230,-0.49 %,-42315, ,48.0,1.49,94,80.0 %,6774040,0.09 %,9735033990,109
