country,year,population,yearly change (%),yearly change,migrants (net),median age,fertility rate,density (p/km2),urban population (%),urban population,country's shared of world population,world population,rank
Gibraltar,2020,33691,-0.03 %,-9,3369,N.A.,N.A.,0 %,7794798739,219
Gibraltar,2025,33763,0.04 %,14,3376,N.A.,N.A.,0 %,8184437460,219
Gibraltar,2030,33914,0.09 %,30,3391,N.A.,N.A.,0 %,8548487400,219
Gibraltar,2035,34058,0.08 %,29,3406,N.A.,N.A.,0 %,8887524213,219
Gibraltar,2040,34134,0.04 %,15,3413,N.A.,N.A.,0 %,9198847240,219
Gibraltar,2045,34096,-0.02 %,-8,3410,N.A.,N.A.,0 %,9481803274,219
Gibraltar,2050,33917,-0.11 %,-36,3392,N.A.,N.A.,0 %,9735033990,218
