country,Year,Population,Yearly %   Change,Yearly  Change,Migrants (net),Median Age,Fertility Rate,Density (P/Km²),Urban  Pop %,Urban Population,Country's Share of  World Pop,World Population,Rank
Guam,2020,168775,0.84 %,1384,-506,31.4,2.32,313,94.9 %,160185,0.00 %,7794798739,191
Guam,2025,175319,0.76 %,1309,-506,32.8,2.32,325,95.3 %,167029,0.00 %,8184437460,191
Guam,2030,181147,0.66 %,1166,-506,34.3,2.32,335,95.6 %,173154,0.00 %,8548487400,191
Guam,2035,185916,0.52 %,954,-506,35.8,2.32,344,95.9 %,178236,0.00 %,8887524213,191
Guam,2040,189372,0.37 %,691,-506,37.3,2.32,351,96.2 %,182122,0.00 %,9198847240,190
Guam,2045,191583,0.23 %,442,-506,38.7,2.32,355,96.5 %,184823,0.00 %,9481803274,190
Guam,2050,192780,0.12 %,239, ,39.9,2.32,357,96.7 %,186513,0.00 %,9735033990,190
