country,Year,Population,Yearly %   Change,Yearly  Change,Migrants (net),Median Age,Fertility Rate,Density (P/Km²),Urban  Pop %,Urban Population,Country's Share of  World Pop,World Population,Rank
Israel,2020,8655535,1.64 %,135409,10000,30.5,3.04,400,93.2 %,8067603,0.11 %,7794798739,100
Israel,2025,9318966,1.49 %,132686,10000,30.8,3.04,431,93.3 %,8698204,0.11 %,8184437460,98
Israel,2030,9979698,1.38 %,132146,10000,31.3,3.04,461,93.6 %,9337252,0.12 %,8548487400,97
Israel,2035,10649804,1.31 %,134021,10000,31.8,3.04,492,93.8 %,9993823,0.12 %,8887524213,95
Israel,2040,11332901,1.25 %,136619,10000,32.5,3.04,524,94.1 %,10663552,0.12 %,9198847240,90
Israel,2045,12027943,1.20 %,139008,10000,33.2,3.04,556,94.3 %,11336955,0.13 %,9481803274,91
Israel,2050,12720416,1.13 %,138495, ,34.2,3.04,588,94.3 %,11997347,0.13 %,9735033990,90
