country,Year,Population,Yearly %   Change,Yearly  Change,Migrants (net),Median Age,Fertility Rate,Density (P/Km²),Urban  Pop %,Urban Population,Country's Share of  World Pop,World Population,Rank
Benin,2020,12123200,2.77 %,309450,-2000,18.8,4.87,108,48.4 %,5869303,0.16 %,7794798739,77
Benin,2025,13822071,2.66 %,339774,-2000,19.4,4.87,123,51.2 %,7076087,0.17 %,8184437460,77
Benin,2030,15672304,2.54 %,370047,-2000,20.1,4.87,139,54.0 %,8460898,0.18 %,8548487400,78
Benin,2035,17662700,2.42 %,398079,-2000,20.9,4.87,157,56.8 %,10024184,0.20 %,8887524213,78
Benin,2040,19775013,2.28 %,422463,-2000,21.7,4.87,175,59.4 %,11754769,0.21 %,9198847240,75
Benin,2045,21986225,2.14 %,442242,-2000,22.5,4.87,195,62.0 %,13638450,0.23 %,9481803274,73
Benin,2050,24280477,2.00 %,458850, ,23.3,4.87,215,64.5 %,15661166,0.25 %,9735033990,69
