country,year,population,yearly change (%),yearly change,migrants (net),median age,fertility rate,density (p/km2),urban population (%),urban population,country's shared of world population,world population,rank
Bulgaria,2020,6948445,-0.71 %,-50259,-4800,44.6,1.56,64,75.6 %,5253037,0.09 %,7794798739,107
Bulgaria,2025,6686471,-0.77 %,-52395,-4800,46.0,1.56,62,77.5 %,5179498,0.08 %,8184437460,110
Bulgaria,2030,6416749,-0.82 %,-53944,-4800,47.1,1.56,59,79.2 %,5082261,0.08 %,8548487400,113
Bulgaria,2035,6141131,-0.87 %,-55124,-4800,48.1,1.56,57,80.8 %,4964822,0.07 %,8887524213,119
Bulgaria,2040,5873296,-0.89 %,-53567,-4800,49.0,1.56,54,82.5 %,4842632,0.06 %,9198847240,122
Bulgaria,2045,5622640,-0.87 %,-50131,-4800,49.1,1.56,52,84.0 %,4724481,0.06 %,9481803274,123
Bulgaria,2050,5385441,-0.86 %,-47440, ,48.1,1.56,50,85.5 %,4606350,0.06 %,9735033990,128
