country,Year,Population,Yearly %   Change,Yearly  Change,Migrants (net),Median Age,Fertility Rate,Density (P/Km²),Urban  Pop %,Urban Population,Country's Share of  World Pop,World Population,Rank
Papua New Guinea,2020,8947024,1.99 %,167850,-800,22.4,3.59,20,13.1 %,1168469,0.11 %,7794798739,98
Papua New Guinea,2025,9817926,1.88 %,174180,-800,23.4,3.59,22,13.8 %,1351201,0.12 %,8184437460,95
Papua New Guinea,2030,10709348,1.75 %,178284,-800,24.4,3.59,24,14.9 %,1592390,0.13 %,8548487400,93
Papua New Guinea,2035,11606999,1.62 %,179530,-800,25.3,3.59,26,16.5 %,1909467,0.13 %,8887524213,87
Papua New Guinea,2040,12492600,1.48 %,177120,-800,26.3,3.59,28,18.5 %,2316480,0.14 %,9198847240,87
Papua New Guinea,2045,13360907,1.35 %,173661,-800,27.2,3.59,30,20.9 %,2789827,0.14 %,9481803274,86
Papua New Guinea,2050,14204066,1.23 %,168632, ,28.0,3.59,31,23.4 %,3325555,0.15 %,9735033990,84
