country,year,population,yearly change (%),yearly change,migrants (net),median age,fertility rate,density (p/km2),urban population (%),urban population,country's shared of world population,world population,rank
Bermuda,2020,62278,-0.45 %,-283,1246,97.4 %,60639,0 %,7794798739,206
Bermuda,2025,61510,-0.25 %,-154,1230,97.6 %,60045,0 %,8184437460,206
Bermuda,2030,60492,-0.33 %,-204,1210,98 %,59273,0 %,8548487400,208
Bermuda,2035,59164,-0.44 %,-266,1183,98.4 %,58225,0 %,8887524213,208
Bermuda,2040,57513,-0.56 %,-330,1150,98.9 %,56866,0 %,9198847240,208
Bermuda,2045,55513,-0.71 %,-400,1110,99.4 %,55196,0 %,9481803274,209
Bermuda,2050,53278,-0.82 %,-447,1066,N.A.,N.A.,0 %,9735033990,210
