country,Year,Population,Yearly %   Change,Yearly  Change,Migrants (net),Median Age,Fertility Rate,Density (P/Km²),Urban  Pop %,Urban Population,Country's Share of  World Pop,World Population,Rank
Luxembourg,2020,625978,2.01 %,11847,9741,39.7,1.45,242,88.2 %,552328,0.01 %,7794798739,169
Luxembourg,2025,661131,1.10 %,7031,5000,40.7,1.45,255,89.7 %,593272,0.01 %,8184437460,168
Luxembourg,2030,690348,0.87 %,5843,4000,41.9,1.45,267,91.1 %,629046,0.01 %,8548487400,169
Luxembourg,2035,718219,0.79 %,5574,4000,43.1,1.45,277,92.4 %,663473,0.01 %,8887524213,169
Luxembourg,2040,744175,0.71 %,5191,4000,44.0,1.45,287,93.5 %,695981,0.01 %,9198847240,169
Luxembourg,2045,768062,0.63 %,4777,4000,44.7,1.45,297,94.6 %,726912,0.01 %,9481803274,169
Luxembourg,2050,789942,0.56 %,4376, ,45.0,1.45,305,95.8 %,756649,0.01 %,9735033990,169
