country,Year,Population,Yearly %   Change,Yearly  Change,Migrants (net),Median Age,Fertility Rate,Density (P/Km²),Urban  Pop %,Urban Population,Country's Share of  World Pop,World Population,Rank
Honduras,2020,9904607,1.68 %,158338,-6800,24.3,2.49,89,57.3 %,5672054,0.13 %,7794798739,92
Honduras,2025,10692198,1.54 %,157518,-5200,26.4,2.49,96,60.1 %,6421078,0.13 %,8184437460,87
Honduras,2030,11449249,1.38 %,151410,-3600,28.4,2.49,102,62.6 %,7168582,0.13 %,8548487400,86
Honduras,2035,12148489,1.19 %,139848,-3000,30.4,2.49,109,65.0 %,7891537,0.14 %,8887524213,85
Honduras,2040,12780361,1.02 %,126374,-2400,32.4,2.49,114,67.1 %,8569830,0.14 %,9198847240,84
Honduras,2045,13340686,0.86 %,112065,-1600,34.2,2.49,119,69.0 %,9204529,0.14 %,9481803274,85
Honduras,2050,13830799,0.72 %,98023, ,36.0,2.49,124,70.8 %,9792880,0.14 %,9735033990,86
