country,year,population,yearly change (%),yearly change,migrants (net),median age,fertility rate,density (p/km2),urban population (%),urban population,country's shared of world population,world population,rank
Anguilla,2020,15003,0.99 %,145,167,N.A.,N.A.,0 %,7794798739,224
Anguilla,2025,15505,0.66 %,100,172,N.A.,N.A.,0 %,8184437460,224
Anguilla,2030,15914,0.52 %,82,177,99.7 %,15867,0 %,8548487400,224
Anguilla,2035,16230,0.39 %,63,180,98.4 %,15977,0 %,8887524213,224
Anguilla,2040,16443,0.26 %,43,183,97.1 %,15960,0 %,9198847240,224
Anguilla,2045,16541,0.12 %,20,184,95.8 %,15852,0 %,9481803274,224
Anguilla,2050,16517,-0.03 %,-5,184,94.7 %,15649,0 %,9735033990,224
