country,year,population,yearly change (%),yearly change,migrants (net),median age,fertility rate,density (p/km2),urban population (%),urban population,country's shared of world population,world population,rank
Kiribati,2020,119449,1.49 %,1704,-800,23.0,3.58,147,57.0 %,68069,0.00 %,7794798739,193
Kiribati,2025,129617,1.65 %,2034,-400,23.7,3.58,160,60.3 %,78192,0.00 %,8184437460,193
Kiribati,2030,139179,1.43 %,1912,-400,24.2,3.58,172,63.2 %,87993,0.00 %,8548487400,193
Kiribati,2035,148283,1.28 %,1821,-400,25.4,3.58,183,65.7 %,97362,0.00 %,8887524213,193
Kiribati,2040,157495,1.21 %,1842,-400,26.6,3.58,194,67.7 %,106577,0.00 %,9198847240,193
Kiribati,2045,167100,1.19 %,1921,-400,27.6,3.58,206,69.4 %,116003,0.00 %,9481803274,193
Kiribati,2050,176708,1.12 %,1922, ,28.6,3.58,218,71.1 %,125666,0.00 %,9735033990,193
